資料時間,工單編號,產品編號,產品名稱,週期時間(秒),關模時間(秒),開模時間(秒),射出時間(秒),保壓時間(秒),加料時間(秒),延遲加料時間(秒),射出系統壓力峰值(bar),模穴壓力峰值(1)(bar),VP切換響應位置(mm),保壓完位置(mm),加料完位置(mm),殘量容積(cm3),射出速度峰值(mm/s),機台油溫(℃),第一段料溫(℃),第二段料溫(℃),第三段料溫(℃),第四段料溫(℃),第五段料溫(℃),第六段料溫(℃),重量(1),重量(2),NG
2019/6/6 14:23,19040103,,G4812,42.95,5.99,3.61,2.62,3,18.81,0.5,1080.29,0,14.98,5.21,120.02,23.01,122.02,37.2,240.7,234.3,229.9,223.6,208.5,185,0,0,0
2019/6/6 14:23,19040103,,G4812,42.93,5.99,3.61,2.62,3,18.98,0.5,1077.69,0,14.98,5.28,120.02,23.33,122.08,37.1,241,235.5,230,223.6,208.6,184.9,0,0,0
2019/6/6 14:22,19040103,,G4812,42.87,5.98,3.6,2.62,3,18.8,0.5,1075.47,0,14.98,5.26,120.02,23.22,122.25,37.2,241.2,235.1,229.9,223.6,208.5,184.9,0,0,0
2019/6/6 14:21,19040103,,G4812,42.92,5.98,3.61,2.62,3,18.78,0.5,1078.62,0,14.98,5.18,120.04,22.9,122.5,37.2,241.9,235.5,229.8,223.6,208.4,184.9,0,0,0
2019/6/6 14:21,19040103,,G4812,42.94,5.98,3.61,2.62,3,19.04,0.5,1081.77,0,14.98,5.18,120.02,22.9,122.32,37.1,242.8,235.1,230,223.7,208.5,184.9,0,0,0
2019/6/6 14:20,19040103,,G4812,42.95,5.97,3.61,2.62,3,18.81,0.5,1075.28,0,14.98,5.28,120.09,23.33,121.78,37.1,243.3,235.4,229.8,223.7,208.3,185,0,0,0
2019/6/6 14:19,19040103,,G4812,42.89,5.99,3.61,2.62,3,18.87,0.5,1078.62,0,14.98,5.28,120.02,23.33,122.03,37.2,243.1,234.8,230,223.6,208.4,185,0,0,0
2019/6/6 14:18,19040103,,G4812,42.89,5.98,3.6,2.62,3,18.82,0.5,1075.28,0,14.98,5.18,120,22.9,122,37.1,239.8,234.9,230,223.6,208.5,185,0,0,0
2019/6/6 14:18,19040103,,G4812,42.96,5.98,3.61,2.62,3,19.03,0.5,1076.95,0,14.98,5.18,120,22.9,122.34,37.2,238.8,235.2,230,223.5,208.6,185,0,0,0
2019/6/6 14:17,19040103,,G4812,42.88,5.99,3.61,2.61,3,18.78,0.5,1076.95,0,14.98,5.28,120,23.33,122.91,37,239.3,235.1,230,223.5,208.5,184.9,0,0,0
2019/6/6 14:16,19040103,,G4812,42.88,5.97,3.61,2.61,3,18.79,0.5,1077.13,0,14.98,5.26,120.04,23.22,122.13,37.1,239.7,235.9,230,223.5,208.5,184.7,0,0,0
2019/6/6 14:16,19040103,,G4812,42.92,5.99,3.61,2.62,3,18.97,0.5,1085.1,0,14.98,5.26,120.02,23.22,122.21,37.1,239.9,235.4,230.1,223.4,208.4,184.8,0,0,0
2019/6/6 14:15,19040103,,G4812,42.88,5.93,3.61,2.62,3,18.74,0.5,1080.1,0,14.98,5.26,120.04,23.22,122.55,37.1,240.3,235.4,230.1,223.4,208.5,184.9,0,0,0
2019/6/6 14:14,19040103,,G4812,42.85,5.93,3.6,2.62,3,18.85,0.5,1073.8,0,14.98,5.18,120.04,22.9,122.38,37.1,240.7,235,230.1,223.6,208.6,185.1,0,0,0
2019/6/6 14:13,19040103,,G4812,42.88,5.97,3.61,2.62,3,18.76,0.5,1075.28,0,14.98,5.18,120.02,22.9,122.29,37.2,241,235,230.1,223.6,208.5,185.2,0,0,0
2019/6/6 14:13,19040103,,G4812,42.94,5.98,3.6,2.62,3,18.83,0.5,1080.29,0,14.98,5.26,120.02,23.22,122.42,37.1,241.1,235.2,230,223.5,208.4,185.2,0,0,0
2019/6/6 14:12,19040103,,G4812,42.97,5.98,3.61,2.62,3,18.98,0.5,1084.73,0,14.98,5.18,120.02,22.9,122.54,37.1,242.3,234.6,230,223.5,208.5,185.2,0,0,0
2019/6/6 14:11,19040103,,G4812,42.97,5.99,3.6,2.62,3,18.83,0.5,1072.32,0,14.98,5.18,120.07,22.9,121.92,37.1,244.1,235.1,230.1,223.5,208.5,185.1,0,0,0
2019/6/6 14:10,19040103,,G4812,42.9,5.98,3.6,2.61,3,18.88,0.5,1079.73,0,14.95,5.28,120.04,23.33,122.15,37.1,242.6,235.1,229.9,223.5,208.5,184.8,0,0,0
2019/6/6 14:09,19040103,,G4812,42.94,5.98,3.6,2.62,3,18.77,0.5,1086.59,0,14.98,5.18,120.02,22.9,122.31,37.2,239.3,234.6,230.2,223.5,208.4,184.9,0,0,0
2019/6/6 14:08,19040103,,G4812,42.92,5.99,3.6,2.62,3,18.85,0.5,1086.77,0,14.98,5.18,120.02,22.9,122.14,37.1,239,233.9,230.2,223.6,208.3,185,0,0,0
2019/6/6 14:08,19040103,,G4812,42.9,5.94,3.6,2.62,3,18.85,0.5,1081.4,0,14.98,5.18,120.02,22.9,122.16,37,239.4,234.4,230.2,223.7,208.3,185.3,0,0,0
2019/6/6 14:07,19040103,,G4812,42.89,5.95,3.6,2.61,3,18.78,0.5,1074.91,0,14.98,5.18,120,22.9,121.92,37,239.6,235.1,230.2,223.7,208.3,185.2,0,0,0
2019/6/6 14:06,19040103,,G4812,42.83,5.94,3.6,2.62,3,18.83,0.5,1077.13,0,14.98,5.21,120.07,23.01,122.34,37,239.9,234.9,230.1,223.7,208.2,185.1,0,0,0
2019/6/6 14:06,19040103,,G4812,42.92,5.97,3.6,2.62,3,18.82,0.5,1081.77,0,14.98,5.28,120.04,23.33,122.29,37.1,240.3,235,230.2,223.6,208.3,185.3,0,0,0
2019/6/6 14:05,19040103,,G4812,42.89,5.94,3.6,2.62,3,18.83,0.5,1078.62,0,14.98,5.26,120.02,23.22,122.19,37.1,240.6,234.6,230.3,223.3,208.2,185.1,0,0,0
2019/6/6 14:04,19040103,,G4812,42.85,5.93,3.6,2.61,3,18.8,0.5,1084.55,0,14.98,5.16,120.02,22.8,122.03,37.1,240.8,234.4,230.3,223.6,208.3,185.2,0,0,0
2019/6/6 14:03,19040103,,G4812,42.91,5.93,3.6,2.62,3,18.8,0.5,1080.47,0,14.98,5.26,120.04,23.22,122.21,36.9,241.6,234.3,230.3,223.4,208.3,185.2,0,0,0
2019/6/6 14:03,19040103,,G4812,42.82,5.93,3.6,2.62,3,18.86,0.5,1080.29,0,14.98,5.18,120,22.9,122.03,37.1,242.5,234.6,230.4,223.3,208.2,185.1,0,0,0
2019/6/6 14:02,19040103,,G4812,42.94,5.98,3.59,2.61,3,18.84,0.5,1078.8,0,14.98,5.18,120,22.9,122.07,36.9,243.3,234.8,230.4,223.6,208.2,185.1,0,0,0
2019/6/6 14:01,19040103,,G4812,42.92,6,3.61,2.61,3,18.85,0.5,1078.62,0,14.98,5.18,120.07,22.9,122.3,37.1,243.8,235,230.3,223.5,208.1,184.9,0,0,0
2019/6/6 14:01,19040103,,G4812,42.92,5.98,3.6,2.62,3,18.76,0.5,1078.43,0,14.98,5.33,120.02,23.54,122.44,37,242.5,235.2,230.4,223.6,208.3,184.8,0,0,0
2019/6/6 14:00,19040103,,G4812,42.97,6,3.61,2.62,3,19.01,0.5,1078.25,0,14.98,5.18,120.04,22.9,122.04,37,239.2,235.2,230.4,223.6,208.2,184.8,0,0,0
2019/6/6 13:59,19040103,,G4812,42.89,6.01,3.6,2.61,3,18.89,0.5,1079.91,0,14.95,5.18,120.07,22.9,122.24,36.9,238.9,235.2,230.5,223.6,208.2,184.8,0,0,0
2019/6/6 13:58,19040103,,G4812,42.97,5.99,3.6,2.62,3,18.85,0.5,1076.39,0,14.98,5.18,119.97,22.9,121.92,37,239.3,235.2,230.4,223.5,208.3,185.1,0,0,0
2019/6/6 13:58,19040103,,G4812,42.88,5.98,3.61,2.62,3,19.01,0.5,1080.84,0,14.98,5.26,120.02,23.22,122.23,36.9,239.6,235,230.4,223.5,208.3,184.9,0,0,0
2019/6/6 13:57,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.85,0.5,1078.43,0,14.98,5.26,120.04,23.22,122.27,37,240.1,234.9,230.6,223.5,208.3,185,0,0,0
2019/6/6 13:56,19040103,,G4812,42.9,5.98,3.59,2.61,3,18.83,0.5,1080.29,0,14.98,5.18,119.97,22.9,122.19,37,240.4,235.1,230.5,223.5,208.2,184.8,0,0,0
2019/6/6 13:56,19040103,,G4812,42.87,5.95,3.59,2.62,3,18.83,0.5,1078.62,0,14.98,5.18,120.02,22.9,122.04,37,240.7,235.3,230.4,223.5,208.1,184.9,0,0,0
2019/6/6 13:55,19040103,,G4812,42.88,5.95,3.59,2.62,3,18.82,0.5,1081.4,0,14.98,5.18,120.07,22.9,122.45,36.9,241.2,234.9,230.6,223.4,208,185.1,0,0,0
2019/6/6 13:54,19040103,,G4812,42.87,5.95,3.6,2.62,3,18.98,0.5,1078.25,0,14.98,5.14,120.02,22.69,122.24,37,241.7,234.8,230.8,223.3,208,185.1,0,0,0
2019/6/6 13:53,19040103,,G4812,42.87,5.95,3.6,2.62,3,18.85,0.5,1081.95,0,14.98,5.18,120.04,22.9,122.61,36.8,242.2,234.2,230.8,223.3,207.7,184.9,0,0,0
2019/6/6 13:53,19040103,,G4812,42.9,5.95,3.6,2.62,3,18.86,0.5,1078.43,0,14.98,5.18,120.02,22.9,122.01,37,243.3,235.1,230.8,223.3,207.6,184.5,0,0,0
2019/6/6 13:52,19040103,,G4812,42.92,5.97,3.59,2.62,3,18.81,0.5,1076.21,0,14.98,5.23,120.02,23.12,122.01,37,243.7,234.9,230.8,223.2,208,184.5,0,0,0
2019/6/6 13:51,19040103,,G4812,42.89,5.99,3.61,2.62,3,18.89,0.5,1073.24,0,14.98,5.14,120.04,22.69,122.45,36.9,241.6,235.1,230.8,223.2,208,184.7,0,0,0
2019/6/6 13:51,19040103,,G4812,42.94,5.98,3.59,2.62,3,18.86,0.5,1081.58,0,14.98,5.18,120.02,22.9,122.1,36.9,238.7,234.9,230.6,223.2,207.9,184.8,0,0,0
2019/6/6 13:50,19040103,,G4812,42.91,5.98,3.61,2.62,3,19.04,0.5,1078.43,0,14.98,5.18,120.02,22.9,122.11,36.9,239.1,235.2,230.7,223.3,207.7,184.7,0,0,0
2019/6/6 13:49,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.85,0.5,1081.95,0,14.98,5.18,120.04,22.9,122.19,36.9,239.4,235,230.8,223.3,207.7,184.9,0,0,0
2019/6/6 13:48,19040103,,G4812,42.91,5.94,3.59,2.62,3,18.76,0.5,1080.1,0,14.98,5.14,120.07,22.69,122.39,36.8,239.9,234.9,230.8,223.3,207.7,185.1,0,0,0
2019/6/6 13:48,19040103,,G4812,42.85,5.95,3.59,2.61,3,18.94,0.5,1080.47,0,14.95,5.35,120.02,23.65,122.32,36.9,240.2,234,231,223.2,208,185.3,0,0,0
2019/6/6 13:47,19040103,,G4812,42.86,5.95,3.59,2.62,3,18.72,0.5,1078.62,0,14.98,5.18,120.04,22.9,122.6,36.9,240.4,234.2,231,223.2,207.9,185.3,0,0,0
2019/6/6 13:46,19040103,,G4812,42.91,5.95,3.6,2.62,3,18.77,0.5,1081.95,0,14.98,5.18,120,22.9,122.1,36.9,240.8,235.1,231,223.2,208,185.3,0,0,0
2019/6/6 13:46,19040103,,G4812,42.88,5.95,3.59,2.62,3,18.77,0.5,1072.13,0,14.98,5.18,120.02,22.9,122.37,36.8,241,235.1,231.2,223.2,208,185.2,0,0,0
2019/6/6 13:45,19040103,,G4812,42.85,5.95,3.59,2.62,3,18.8,0.5,1075.28,0,14.98,5.28,120,23.33,122.08,36.8,241.6,235.1,231.3,223.2,207.9,185.2,0,0,0
2019/6/6 13:44,19040103,,G4812,42.93,5.95,3.6,2.62,3,18.85,0.5,1067.31,0,14.98,5.21,120.02,23.01,122.55,36.8,242.7,235,231.3,223.2,207.9,185.3,0,0,0
2019/6/6 13:43,19040103,,G4812,42.85,5.93,3.59,2.62,3,18.8,0.5,1073.8,0,14.98,5.26,120,23.22,122.43,37,243.5,234.6,231.5,223.3,207.7,185.4,0,0,0
2019/6/6 13:43,19040103,,G4812,42.87,5.94,3.6,2.62,3,18.8,0.5,1080.29,0,14.98,5.18,120.07,22.9,122.15,36.8,243.5,235,231.4,223.2,207.6,185.2,0,0,0
2019/6/6 13:42,19040103,,G4812,42.91,5.95,3.59,2.62,3,18.8,0.5,1080.1,0,14.98,5.28,120.07,23.33,122.23,36.9,240.6,235.1,231.4,223.4,207.4,184.9,0,0,0
2019/6/6 13:41,19040103,,G4812,42.86,5.93,3.59,2.62,3,18.96,0.5,1080.1,0,14.98,5.26,120.02,23.22,122.37,36.9,238.9,235.6,231.5,223.2,207.4,184.9,0,0,0
2019/6/6 13:41,19040103,,G4812,42.92,5.95,3.59,2.61,3,18.82,0.5,1082.69,0,14.98,5.23,120,23.12,122.31,36.8,239.2,235.5,231.6,223,207.5,185.1,0,0,0
2019/6/6 13:40,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.77,0.5,1069.54,0,14.98,5.31,120.07,23.44,122.62,36.9,239.4,235.2,231.5,223.2,207.4,185.3,0,0,0
2019/6/6 13:39,19040103,,G4812,42.94,5.99,3.6,2.62,3,18.79,0.5,1070.65,0,14.98,5.28,120.02,23.33,122.41,36.8,239.8,235.1,231.4,223,207.3,185.4,0,0,0
2019/6/6 13:38,19040103,,G4812,42.97,5.99,3.61,2.62,3,18.98,0.5,1073.8,0,14.98,5.16,120.02,22.8,122.13,36.9,240,235.6,231.5,222.8,207.1,185.7,0,0,0
2019/6/6 13:38,19040103,,G4812,42.91,5.98,3.6,2.62,3,18.8,0.5,1070.46,0,14.98,5.28,120.02,23.33,122.1,36.9,240.3,235.2,231.3,222.8,207,185.7,0,0,0
2019/6/6 13:37,19040103,,G4812,42.88,5.98,3.6,2.62,3,18.8,0.5,1078.62,0,14.98,5.28,120,23.33,122.15,36.8,240.9,235.1,231.3,222.8,206.9,185.8,0,0,0
2019/6/6 13:36,19040103,,G4812,42.94,5.98,3.6,2.62,3,18.8,0.5,1073.8,0,14.98,5.26,120.02,23.22,122.43,36.8,241.1,235.8,231.4,222.9,207,185.8,0,0,0
2019/6/6 13:35,19040103,,G4812,42.9,5.98,3.6,2.62,3,18.8,0.5,1076.95,0,14.95,5.18,120.02,22.9,122.63,36.8,241.9,235.8,231.2,222.7,206.9,185.9,0,0,0
2019/6/6 13:35,19040103,,G4812,42.89,5.98,3.6,2.62,3,18.85,0.5,1068.24,0,14.98,5.26,120.07,23.22,122.7,36.8,243,235.1,231.1,222.7,206.7,185.8,0,0,0
2019/6/6 13:34,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.89,0.5,1037.84,0,14.98,5.09,120.04,22.48,122.78,36.8,244,235.6,230.7,222.7,206.5,185.4,0,0,0
2019/6/6 13:33,19040103,,G4812,42.89,5.99,3.59,2.62,3,22.63,0.5,1045.81,0,14.98,4.97,120.04,21.94,122.28,36.9,244.1,235.7,230.4,222.4,206.6,185,0,0,0
2019/6/6 13:33,19040103,,G4812,39.17,5.99,3.59,2.62,3,22.63,0.5,1091.59,0,14.98,5.06,120.02,22.37,122.01,36.8,240.9,235.8,230.1,222.1,206.8,185,0,0,0
2019/6/6 13:31,19040103,,G4812,41.96,5.99,3.6,2.62,3,21.64,0.5,1075.28,0,14.98,5.26,120,23.22,122.6,36.9,241.9,235,230.1,222.2,207.2,186.1,0,0,0
2019/6/6 13:30,19040103,,G4812,41.96,5.99,3.59,2.61,3,21.63,0.5,1060.08,0,14.98,5.09,119.97,22.48,123.16,36.8,242.1,234.8,229.6,222.2,207.1,185.8,0,0,0
2019/6/6 13:30,19040103,,G4812,41.92,5.98,3.57,2.61,3,21.61,0.5,1051,0,14.98,4.97,120.04,21.94,122.65,36.8,242.8,235,228.7,222.2,206.6,185.2,0,0,0
2019/6/6 13:29,19040103,,G4812,38.12,5.96,3.56,2.62,3,21.59,0.5,1056.01,0,14.98,4.89,120.02,21.62,122.16,36.9,244.1,234.9,228.1,221.9,206.4,184.6,0,0,0
2019/6/6 13:28,19040103,,G4812,59.28,5.91,3.56,2.62,3,21.6,0.5,1099.93,0,14.98,5.14,120.02,22.69,122.42,37,240.1,235.1,227.1,221.6,206.6,183.8,0,0,0
2019/6/6 13:21,19040103,,G4812,41.85,5.98,3.58,2.62,3,21.61,0.5,1086.77,0,14.98,5.43,120.09,23.97,121.91,37,243.2,234.5,230,223.5,208.6,185.2,0,0,0
2019/6/6 13:21,19040103,,G4812,41.85,5.98,3.58,2.62,3,21.61,0.5,1081.95,0,14.98,5.45,120.04,24.08,122.29,37,240.9,235,230,223.5,208.6,185.2,0,0,0
2019/6/6 13:20,19040103,,G4812,41.89,5.94,3.58,2.62,3,21.62,0.5,1091.41,0,14.98,5.4,120.02,23.86,122.18,37,239,235.2,230,223.5,208.6,185.2,0,0,0
2019/6/6 13:19,19040103,,G4812,41.9,5.93,3.58,2.62,3,21.62,0.5,1086.59,0,14.98,5.43,120.02,23.97,122.06,37,239.1,235.3,229.9,223.7,208.5,185.3,0,0,0
2019/6/6 13:19,19040103,,G4812,41.89,5.96,3.58,2.62,3,21.61,0.5,1092.52,0,14.98,5.35,120.04,23.65,122.45,37,239.4,234.8,229.8,223.6,208.5,185.3,0,0,0
2019/6/6 13:18,19040103,,G4812,41.88,5.98,3.58,2.62,3,21.61,0.5,1089.92,0,14.98,5.45,120.07,24.08,121.93,37,239.8,235,229.8,223.6,208.4,185.3,0,0,0
2019/6/6 13:17,19040103,,G4812,41.9,5.99,3.58,2.62,3,21.61,0.5,1080.1,0,14.98,5.31,120,23.44,122.07,36.8,240.1,235.1,229.8,223.6,208.5,185.4,0,0,0
2019/6/6 13:17,19040103,,G4812,41.9,5.99,3.58,2.62,3,21.61,0.5,1087.7,0,14.98,5.43,120.02,23.97,122,36.9,240.4,235.1,229.8,223.5,208.5,185.4,0,0,0
2019/6/6 13:16,19040103,,G4812,41.89,5.99,3.58,2.61,3,21.61,0.5,1085.1,0,14.98,5.47,120.07,24.19,122.01,36.9,240.7,235.4,229.9,223.4,208.5,185.3,0,0,0
2019/6/6 13:15,19040103,,G4812,41.92,5.98,3.58,2.62,3,21.62,0.5,1088.25,0,14.98,5.4,120.07,23.86,122.09,36.9,240.9,235.7,229.8,223.3,208.3,185.1,0,0,0
2019/6/6 13:14,19040103,,G4812,41.9,5.99,3.58,2.62,3,21.61,0.5,1086.59,0,14.98,5.26,120,23.22,122.02,37,241.1,235,229.9,223.2,208.3,185,0,0,0
2019/6/6 13:14,19040103,,G4812,41.89,5.97,3.58,2.62,3,21.62,0.5,1094.93,0,14.98,5.43,120.04,23.97,122.22,36.9,241.5,235.5,230,223.4,208.3,184.9,0,0,0
2019/6/6 13:13,19040103,,G4812,41.94,5.98,3.58,2.62,3,21.61,0.5,1084.55,0,14.98,5.35,120,23.65,122.19,36.9,241.7,235.7,230,223.3,208.4,185,0,0,0
2019/6/6 13:12,19040103,,G4812,41.9,5.97,3.58,2.62,3,21.61,0.5,1088.07,0,14.98,5.43,120.02,23.97,122.59,36.9,242.2,235.1,230.1,223.3,208.4,185,0,0,0
2019/6/6 13:12,19040103,,G4812,41.88,5.98,3.57,2.62,3,21.61,0.5,1085.1,0,14.98,5.4,120.07,23.86,122.3,36.8,242.5,235.5,230,223.4,208.3,185,0,0,0
2019/6/6 13:11,19040103,,G4812,41.86,5.98,3.58,2.61,3,21.61,0.5,1084.36,0,14.98,5.45,120.02,24.08,122.17,37,243.1,235.5,230,223.3,208.3,185.1,0,0,0
2019/6/6 13:10,19040103,,G4812,41.88,5.95,3.58,2.62,3,21.61,0.5,1078.43,0,14.98,5.26,120,23.22,122.14,36.9,243.3,234.6,230.1,223.3,208.3,185.1,0,0,0
2019/6/6 13:10,19040103,,G4812,41.9,5.96,3.58,2.62,3,21.62,0.5,1089.55,0,14.98,5.43,120.02,23.97,121.84,36.8,243.4,234.9,230.1,223.3,208.3,185.1,0,0,0
2019/6/6 13:09,19040103,,G4812,41.86,5.95,3.58,2.62,3,21.62,0.5,1083.25,0,14.98,5.35,120.02,23.65,122.57,36.9,243.4,234.6,230.1,223.3,208.2,185.1,0,0,0
2019/6/6 13:08,19040103,,G4812,41.8,5.95,3.57,2.61,3,21.61,0.5,1090.48,0,14.98,5.4,120.04,23.86,122.1,36.9,242.9,235,230,223.3,208.2,184.9,0,0,0
2019/6/6 13:07,19040103,,G4812,41.89,5.94,3.58,2.62,3,21.61,0.5,1086.59,0,14.98,5.4,120,23.86,122.43,37,240.6,235.2,230.1,223.2,208.3,184.9,0,0,0
2019/6/6 13:07,19040103,,G4812,41.83,5.94,3.58,2.62,3,21.61,0.5,1083.44,0,14.98,5.43,120,23.97,122.24,36.9,238.8,234.9,230,223.2,208.3,184.9,0,0,0
2019/6/6 13:06,19040103,,G4812,41.89,5.93,3.58,2.62,3,21.61,0.5,1094.74,0,14.95,5.43,120.02,23.97,122.39,36.8,238.7,234.7,229.9,223.2,208.4,185,0,0,0
2019/6/6 13:05,19040103,,G4812,41.83,5.94,3.58,2.62,3,21.62,0.5,1090.11,0,14.98,5.26,120.04,23.22,122.12,36.9,238.8,235.2,230,223.2,208.2,185,0,0,0
2019/6/6 13:05,19040103,,G4812,41.81,5.93,3.58,2.62,3,21.61,0.5,1084.92,0,14.98,5.35,120.04,23.65,122.23,36.9,239.1,236,230.1,223.2,208.3,185,0,0,0
2019/6/6 13:04,19040103,,G4812,41.89,5.96,3.58,2.61,3,21.61,0.5,1088.25,0,14.98,5.4,119.97,23.86,122.14,36.9,239.2,235,230.2,223.2,208.5,185,0,0,0
2019/6/6 13:03,19040103,,G4812,41.89,5.97,3.58,2.62,3,21.61,0.5,1083.44,0,14.98,5.43,120.07,23.97,122.5,37,239.7,234.8,230.1,223,208.3,185.1,0,0,0
2019/6/6 13:03,19040103,,G4812,41.91,5.98,3.58,2.61,3,21.61,0.5,1088.63,0,14.98,5.43,120.02,23.97,122.12,36.9,239.8,235.6,230,222.9,208.3,185.1,0,0,0
2019/6/6 13:02,19040103,,G4812,41.89,5.98,3.58,2.62,3,21.61,0.5,1083.62,0,14.98,5.35,120.02,23.65,122.55,36.9,240.2,235,230,223,208.3,185.1,0,0,0
2019/6/6 13:01,19040103,,G4812,41.9,5.98,3.58,2.62,3,21.61,0.5,1081.95,0,14.98,5.26,120.02,23.22,122.59,36.9,240.4,235.1,230.1,223.2,208.3,185,0,0,0
2019/6/6 13:00,19040103,,G4812,41.9,5.99,3.57,2.61,3,21.61,0.5,1083.44,0,14.98,5.45,120,24.08,122.03,36.9,240.6,235.1,230,223.1,208.1,184.8,0,0,0
2019/6/6 13:00,19040103,,G4812,42.87,5.98,3.58,2.62,3,18.85,0.5,1083.62,0,14.98,5.43,120.02,23.97,122.37,36.9,240.9,235.2,230,223.2,208,184.8,0,0,0
2019/6/6 12:59,19040103,,G4812,42.87,5.99,3.58,2.62,3,18.83,0.5,1083.25,0,14.98,5.43,120.04,23.97,122.24,36.9,241.2,234.9,230.1,223,208.1,184.9,0,0,0
2019/6/6 12:58,19040103,,G4812,42.85,5.98,3.58,2.62,3,18.77,0.5,1081.95,0,14.98,5.43,120.04,23.97,122.11,36.9,241.6,234.9,230,223.2,208.2,184.9,0,0,0
2019/6/6 12:58,19040103,,G4812,42.88,6,3.59,2.62,3,18.98,0.5,1075.28,0,14.98,5.45,120.02,24.08,122.24,36.9,242.6,234.7,230,223.2,208.3,184.8,0,0,0
2019/6/6 12:57,19040103,,G4812,42.95,5.99,3.59,2.62,3,18.83,0.5,1081.95,0,14.98,5.43,120.07,23.97,122.54,36.9,243.6,234.9,230.1,222.9,208.2,184.7,0,0,0
2019/6/6 12:56,19040103,,G4812,42.92,6,3.59,2.62,3,18.83,0.5,1081.95,0,14.98,5.26,120.02,23.22,122.13,37,242.7,234.8,230.1,222.8,208.2,184.7,0,0,0
2019/6/6 12:55,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.98,0.5,1081.21,0,14.98,5.45,119.97,24.08,122.4,36.8,239.5,234.2,230.3,222.9,208.3,184.8,0,0,0
2019/6/6 12:55,19040103,,G4812,42.88,5.99,3.59,2.62,3,18.86,0.5,1073.8,0,14.98,5.38,120,23.76,121.91,36.9,238.9,234,230.3,223.3,208.2,185,0,0,0
2019/6/6 12:54,19040103,,G4812,42.91,5.99,3.59,2.61,3,18.87,0.5,1083.62,0,14.98,5.26,120.07,23.22,122.08,36.9,239.3,234.7,230.4,223.4,208.1,185,0,0,0
2019/6/6 12:53,19040103,,G4812,42.91,5.98,3.58,2.62,3,18.86,0.5,1081.58,0,14.98,5.38,120.02,23.76,122.23,36.9,239.8,235,230.2,223.3,208.2,185.1,0,0,0
2019/6/6 12:53,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.99,0.5,1080.1,0,14.98,5.43,120.02,23.97,122.22,37,240.1,235,230.1,223.2,208.2,185.1,0,0,0
2019/6/6 12:52,19040103,,G4812,42.88,5.93,3.59,2.62,3,19.01,0.5,1083.25,0,14.98,5.43,120,23.97,122.25,36.8,240.4,235.2,230,223.2,208.3,185.2,0,0,0
2019/6/6 12:51,19040103,,G4812,42.89,5.96,3.58,2.62,3,18.88,0.5,1084.73,0,14.98,5.28,120.02,23.33,122.61,36.9,240.9,235.2,230,223,208.4,185.1,0,0,0
2019/6/6 12:50,19040103,,G4812,42.87,5.94,3.59,2.62,3,18.84,0.5,1079.91,0,14.98,5.45,120.04,24.08,122.38,36.9,241.2,235.5,229.9,223,208.3,184.9,0,0,0
2019/6/6 12:50,19040103,,G4812,42.93,5.98,3.59,2.62,3,19.06,0.5,1079.36,0,14.98,5.45,120,24.08,122.4,36.9,241.8,235.2,229.9,222.9,208.5,184.9,0,0,0
2019/6/6 12:49,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.82,0.5,1085.1,0,14.98,5.47,120.04,24.19,122.21,37,242.6,235.1,229.9,223,208.4,184.8,0,0,0
2019/6/6 12:48,19040103,,G4812,42.92,5.98,3.59,2.62,3,18.74,0.5,1083.44,0,14.98,5.38,120.07,23.76,122.17,36.8,243.6,235,229.9,222.9,208.3,184.8,0,0,0
2019/6/6 12:48,19040103,,G4812,42.92,6.02,3.58,2.62,3,18.84,0.5,1079.91,0,14.98,5.35,120.04,23.65,122.12,36.8,243.7,235,229.8,223,208.3,184.7,0,0,0
2019/6/6 12:47,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.83,0.5,1083.62,0,14.98,5.45,120.07,24.08,122.28,36.9,241.5,234.8,229.9,223,208.3,184.7,0,0,0
2019/6/6 12:46,19040103,,G4812,42.91,5.99,3.59,2.62,3,18.77,0.5,1081.77,0,14.98,5.38,120,23.76,122.57,36.9,239.4,234.7,230,223.2,208.2,184.8,0,0,0
2019/6/6 12:45,19040103,,G4812,42.87,5.95,3.59,2.61,3,19,0.5,1085.1,0,14.98,5.43,120.02,23.97,122.17,36.9,239,234.8,230.1,223.2,208.3,184.8,0,0,0
2019/6/6 12:45,19040103,,G4812,42.87,5.97,3.58,2.62,3,18.79,0.5,1077.13,0,14.98,5.43,120.04,23.97,122.41,36.9,239.3,235,230.1,223.2,208.4,184.7,0,0,0
2019/6/6 12:44,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.99,0.5,1088.07,0,14.98,5.45,120.02,24.08,122.2,36.9,239.6,234.6,230,223,208.3,184.7,0,0,0
2019/6/6 12:43,19040103,,G4812,42.89,5.94,3.58,2.61,3,18.85,0.5,1088.63,0,14.98,5.43,120.04,23.97,122.08,36.9,239.9,234.7,230.1,222.9,208.3,184.7,0,0,0
